CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-22;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-22;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-22;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-22;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-27;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-27;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-04-28;414.48;1;Direito de propriedade;0.00030060320277;0.03007964574478
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-05-06;414.48;1;Direito de propriedade;0.00030028382679;0.03004722415954
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-05-06;414.48;1;Direito de propriedade;0.00030028382679;0.03004722415954
58.316.418/0001-92;2026-06-30;1;Ibis Londrina;Avenida Martiniano Do Valle Filho, 355, Sem Complemento, Centro, Londrina/PR, Brasil, 86010-342;2026-05-06;414.48;1;Direito de propriedade;0.00030028382679;0.03004722415954
58.316.418/0001-92;2026-06-30;1;Ibis POA Assis Brasil;Avenida Assis Brasil, 9300, Sem Complemento, Sarandi, Porto Alegre/RS, Brasil, 91140-000;2026-05-12;378;15;Direito de propriedade;0.00425402087955;0.42566900892684
58.316.418/0001-92;2026-06-30;1;Ibis POA Assis Brasil;Avenida Assis Brasil, 9300, Sem Complemento, Sarandi, Porto Alegre/RS, Brasil, 91140-000;2026-05-12;378;5;Direito de propriedade;0.00141800695985;0.14188966964228
60.551.924/0001-08;2026-06-30;1;Pernambucanas - Goiânia;Avenida Anhanguera, 5.332, Goiânia, Goiás;2026-05-15;2696;1;Valor de venda de R$ 11.300.000,00 com pagamento à vista;0.036;0.0357
62.662.477/0001-90;2026-03-31;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;2026-03-31;208;2;n-a;0.023403;0.007632
62.662.477/0001-90;2026-06-30;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;2026-06-30;83;2;ESTOQUE;0.030221;0.009744
62.662.477/0001-90;2026-06-30;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;2026-06-30;40.69;1;RENDA;0.006519;0.005514
62.951.756/0001-73;2026-06-30;1;132_319979;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, Real Parque, CEP 05686-002, São Paulo/SP - Unid 132 Torre 2;2026-04-29;217.03;1;Não possui;0.066525;0.0367469472656069
62.951.756/0001-73;2026-06-30;1;321_319979;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, RealParque, CEP 05686-002, São Paulo/SP - Unid 321 Torre 2;2026-05-25;217.03;1;Não possui;0.071445;0.0947254640624533
66.060.256/0001-00;2026-06-30;1;COND JR TATUAPE;Rua Coronel Luís Americano, nºs 274, 280, 290, 292, 300, 302, 306 e 310, Lotes 74, 75, 76, 77 e sobras da Quadra 7, parte do Lote 77-A, 27º Subdistrito - Tatuapé, São Paulo/SP;2026-06-08;304.23;7;N/A;0.14118;0.14393
