CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
20.748.515/0001-81;2025-03-31;1;0;0;0;0;0;0;0.0830822738388975;0.0830822738388975;0.17935718040602;0.17935718040602;0;0;0;0;0;0;0.0306100904686451;0.0306100904686451;0;0;0.0326921190813433;0.0326921190813433;0;0;0.674258336205094;0.674258336205094;0;0;0;0;0;0;1;1;0;0;Não se aplica.;Obrigação da locatária de promover a contratação de seguro patrimonial do imóvel, com a locadora como beneficiária. Deve garantir perdas e danos materiais decorrentes de incêndio, raio, explosão de qualquer natureza, vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronaves, tumultos e greve, atos dolosos e danos elétricos, em valor equivalente ao custo total de construção atualizado à época da contratação. Referida apólice deve conter cobertura de lucros cessantes em valor equivalente a 12 (doze) aluguéis mensais, vigente à época da contratação ou renovação. Deve ainda prever cláusula de desistência de sub-rogação de direitos contra a locadora.;;;;1384.11;0;0;175611045.17
20.748.515/0001-81;2025-06-30;1;0;0;0;0;0.0373723052726289;0.0373723052726289;0.179152982764624;0.179152982764624;0;0;0;0;0;0;0.0305752409674293;0.0305752409674293;0;0;0.0326548991964548;0.0326548991964548;0;0;0.00230444839041719;0.00230444839041719;0.717940123408445;0.717940123408445;0;0;0;0;0;0;1;1;0;0;Não se aplica.;Obrigação da locatária de promover a contratação de seguro patrimonial do imóvel, com a locadora como beneficiária. Deve garantir perdas e danos materiais decorrentes de incêndio, raio, explosão de qualquer natureza, vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronaves, tumultos e greve, atos dolosos e danos elétricos, em valor equivalente ao custo total de construção atualizado à época da contratação. Referida apólice deve conter cobertura de lucros cessantes em valor equivalente a 12 (doze) aluguéis mensais, vigente à época da contratação ou renovação. Deve ainda prever cláusula de desistência de sub-rogação de direitos contra a locadora.;;;;1313.18;0;0;38166762.55
20.990.694/0001-69;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
20.990.694/0001-69;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
21.044.600/0001-21;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;N/A;N/A;;;;5934.36;;;1046567.55
21.044.600/0001-21;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;N/A;N/A;;;;1828.89;;;1036775.29
21.067.825/0001-01;2025-03-31;1;0.0374291295566867;0.0374291295566867;;;0.113992713844298;0.113992713844298;;;;;;;0.0352827436678928;0.0352827436678928;0.41041527011139;0.41041527011139;0.00699914540480114;0.00699914540480114;0.0776268211610242;0.0776268211610242;0.182172114314118;0.182172114314118;;;0.136082061939789;0.136082061939789;;;0.392313112652598;0.392313112652598;;;0.607265685884509;0.607265685884509;;;N/A;N/A;;;;7386.87;0;0;11451522.33
21.067.825/0001-01;2025-06-30;1;0.0374291295566867;0.0374291295566867;;;0.113992713844298;0.113992713844298;;;;;;;0.0352827436678928;0.0352827436678928;0.41041527011139;0.41041527011139;0.00699914540480114;0.00699914540480114;0.0776268211610242;0.0776268211610242;0.182172114314118;0.182172114314118;;;0.136082061939789;0.136082061939789;;;0.392313112652598;0.392313112652598;;;0.607265685884509;0.607265685884509;;;N/A;N/A;;;;3430.58;0;0;6030605.54
21.085.863/0001-89;2025-03-31;1;;;;;;;;;0.0504;0.0504;;;;;;;;;;;;;;;0.1058;0.1058;0.8438;0.8438;0.1571;0.1571;;;0.5716;0.5716;;;N/A;N/A;;;;9491.08;;;7706738.77
21.085.863/0001-89;2025-06-30;1;;;;;;;;;0.0504;0.0504;;;;;;;;;;;;;;;0.1058;0.1058;0.8438;0.8438;0.1571;0.1571;;;0.5716;0.5716;;;N/A;N/A;;;;2255;;;7502960.63
21.126.204/0001-43;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9666;0.509944;0.0334;0.017621;0.048341;0.025503;0.003727;0.001966;0.006757;0.003565;0;0;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.;Contratos típicos de 5 anos, ajustado anualmente com garantia de fiadores.;;;;5110.54;;;2113260.77
21.126.204/0001-43;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.911578;0.574677;0.088422;0.055743;0.073302;0.046211;0.002033;0.001282;0.032347;0.020392;0;0;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.;Contratos típicos de 5 anos, ajustado anualmente com garantia de fiadores.;;;;5337.39;;;2762524.53
21.156.164/0001-82;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.74;3334640.71;0;0
21.156.164/0001-82;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1618.24;2255402.74;0;0
21.408.063/0001-51;2025-03-31;2;0;0;0;0;0;0;0.021055;0.019342;0.125941;0;0;0.104422;0;0;0;0;0;0;0;0.004721;0;0;0;0;0.846346;0.557937;0;0;0.163307;0.102161;0;0;0.836693;0.584261;0;0;Conforme contrato.;De acordo com o contrato.;n/a;;;2100;2669872.65;;3007910.09
21.408.063/0001-51;2025-06-30;1;0;0;0;0;0;0;0.019763;0.019763;0;0;0.118213;0.118213;0;0;0;0;0;0;0.00625;0.00625;0;0;0;0;0.855774;0.855774;0;0;0.153287;0.153287;0;0;0.846713;0.846713;0;0;Conforme contrato.;De acordo com o contrato.;n/a;;;2100;11540285.41;;3015141.3
21.500.481/0001-74;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;- modalidade seguro patrimonial - laudo de avaliação do imóvel referência para o valor do risco nomeado - tomada de preços somente com empresas de primeira linha.;;;;0;;;82031.56
21.500.481/0001-74;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;- modalidade seguro patrimonial - laudo de avaliação do imóvel referência para o valor do risco nomeado - tomada de preços somente com empresas de primeira linha.;;;;0;;;25290.71
21.500.500/0001-62;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.760475;0.613115;0.239525;0.193111;0.041716;0.037508;0.019267;0.011024;0.056844;0.041642;0.882173;0.716052;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;24374383.03
21.500.514/0001-86;2025-03-31;1;0.334367;0.321679;0.01191;0.011458;0.037407;0.035987;0.027143;0.026112;0.008977;0.008637;0;0;0.075857;0.072979;0.012707;0.012225;0.033717;0.032437;0.013927;0.013399;0.058557;0.056335;0.006074;0.005844;0.216586;0.208367;0.162768;0.156592;0.03578;0.034423;;;0.19367;0.18632;;;Não há;Modalidade seguro patrimonial.;;;;0;0;0;982476.26
21.500.514/0001-86;2025-06-30;1;0.334367;0.321679;0.01191;0.011458;0.037407;0.035987;0.027143;0.026112;0.008977;0.008637;0;0;0.075857;0.072979;0.012707;0.012225;0.033717;0.032437;0.013927;0.013399;0.058557;0.056335;0.006074;0.005844;0.216586;0.208367;0.162768;0.156592;0.03578;0.034423;;;0.19367;0.18632;;;Não há;Modalidade seguro patrimonial.;;;;0;0;0;935130.47
21.826.249/0001-20;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1020.05;;;140335.45
21.826.249/0001-20;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64279.44;;;
21.862.783/0001-92;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3181.92;0;0;1957478.11
21.862.783/0001-92;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5156.65;0;0;2154101.05
21.917.235/0001-12;2025-03-31;1;0.058965;0.058965;0.010904;0.010904;0.020914;0.020914;0.034757;0.034757;0.030306;0.030306;0.047007;0.047007;0.030459;0.030459;0.022254;0.022254;0.023026;0.023026;0.038875;0.038875;0.038903;0.038903;0.0175;0.0175;0.300882;0.300882;0.325247;0.325247;0.601525;0.601525;0.002817;0.002817;0.012965;0.012965;0;0;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.;Política de contratação de seguros para preservação dos imóveis dessa categoria: Em geral, são realizados dois seguros relacionados a Responsabilidade Civil e Riscos Nomeados, adequados a cobertura dos ativos e possíveis contingências que possam ocorrer no exercício. As apólices padrão têm prazo de 1 ano e são renovadas antes de seus vencimentos. No caso dos imóveis West Shopping, Shopping Crystal, Center Shopping Rio e Pátio Belém, os contratos são negociados individualmente através da administração do próprio imóvel. Já no caso dos imóveis Shopping Paralela e Ilha Plaza, as apólices são negociadas corporativamente pelo administrador.;n/a;;n//a;1098.3;;;10456500.13
21.917.235/0001-12;2025-06-30;1;0.060585;0.060585;0.011004;0.011004;0.020894;0.020894;0.034661;0.034661;0.029781;0.029781;0.045868;0.045868;0.028745;0.028745;0.020551;0.020551;0.022374;0.022374;0.038424;0.038424;0.039256;0.039256;0.017672;0.017672;0.295196;0.295196;0.334982;0.334982;0.592174;0.592174;0.002418;0.002418;0.013617;0.013617;0;0;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.;Política de contratação de seguros para preservação dos imóveis dessa categoria: Em geral, são realizados dois seguros relacionados a Responsabilidade Civil e Riscos Nomeados, adequados a cobertura dos ativos e possíveis contingências que possam ocorrer no exercício. As apólices padrão têm prazo de 1 ano e são renovadas antes de seus vencimentos. No caso dos imóveis West Shopping, Shopping Crystal, Center Shopping Rio e Pátio Belém, os contratos são negociados individualmente através da administração do próprio imóvel. Já no caso dos imóveis Shopping Paralela e Ilha Plaza, as apólices são negociadas corporativamente pelo administrador.;n/a;;n//a;48355.34;;;5098904.39
22.003.469/0001-17;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Contrato de locação corrigido pelo IGPM.;Definido pelo gestor do Fundo;;;;100;7663.5;;5824932.69
22.003.469/0001-17;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Contrato de locação corrigido pelo IGPM.;Definido pelo gestor do Fundo;;;;100;8269.58;;5464608.94
22.081.808/0001-83;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;11.4;;;
22.081.808/0001-83;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;1022.6;;;3564.51
22.169.671/0001-13;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;O aluguel será reajustado anualmente, de acordo com a variação positiva acumulada do IPCA/IBGE, ou na menor periodicidade que vier a ser admitida em lei, durante o periodo deste contrato. Caso o IPCA/IBGE seja extinto ou considerado legalmente inaplicavel a este Contrato, as partes estabelecem, desde já, que os valores fixados neste contrato passarão automaticamente a ser corrigidas pelo IGP-M/FGV ou , na impossibilidade de utilização deste, por outro indice oficial vigente, reconhecido e legalmente permitido, dentre aquelas que melhor refletirem a inflação do periodo. E o não cumprimento de qualquer obrigação prevista neste contrato, automaticamente acarretara a aplicação de multa não-compensatória de 2% de multa do debito e juros de mora de 1% ao mês, alem de correção monetária pelo IPCA/IBGE.;A apólice de seguro patrimonial deverá estipular diretamente ou atraves de endosso a EMPREENDEDORA LOCADORA como beneficaria da indenização relativa a sinistro exlusivamente no Empreendimento objeto do seguro contratado, na modalidade risco total, garantindo especialemte as perdas e danos materiais decorrentes de incêndio, raio, esplosão de qualquer natureza, vendaval, inundação, furacão, ciclone, tornado, granizo, fumaça, impacto de veiculos terrestres e quedas de aeronaves.;;;;741.81;0;0;0
22.169.671/0001-13;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;O aluguel será reajustado anualmente, de acordo com a variação positiva acumulada do IPCA/IBGE, ou na menor periodicidade que vier a ser admitida em lei, durante o periodo deste contrato. Caso o IPCA/IBGE seja extinto ou considerado legalmente inaplicavel a este Contrato, as partes estabelecem, desde já, que os valores fixados neste contrato passarão automaticamente a ser corrigidas pelo IGP-M/FGV ou , na impossibilidade de utilização deste, por outro indice oficial vigente, reconhecido e legalmente permitido, dentre aquelas que melhor refletirem a inflação do periodo. E o não cumprimento de qualquer obrigação prevista neste contrato, automaticamente acarretara a aplicação de multa não-compensatória de 2% de multa do debito e juros de mora de 1% ao mês, alem de correção monetária pelo IPCA/IBGE.;A apólice de seguro patrimonial deverá estipular diretamente ou atraves de endosso a EMPREENDEDORA LOCADORA como beneficaria da indenização relativa a sinistro exlusivamente no Empreendimento objeto do seguro contratado, na modalidade risco total, garantindo especialemte as perdas e danos materiais decorrentes de incêndio, raio, esplosão de qualquer natureza, vendaval, inundação, furacão, ciclone, tornado, granizo, fumaça, impacto de veiculos terrestres e quedas de aeronaves.;;;;27101.22;0;0;462010.93
22.169.716/0001-50;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;n/a;n/a;n/a;n/a;100;;;10142906.43
22.169.716/0001-50;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;n/a;n/a;n/a;n/a;100;;;10275782.07
22.211.522/0001-75;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10428.05;26314681.04;;
22.211.522/0001-75;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10320.34;26314681.04;;
22.219.335/0001-38;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;30485301.14
22.219.335/0001-38;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;11574789.14
22.340.978/0001-35;2025-03-31;1;0.02;;0.011;;0.033;;0;;0.0173;;0.0072;;0.0062;;0;;0.0067;;0;;0;;0.0086;;0.89;;;;0.824;;;;0.146;;;;a) reajuste anual - IGPM ou centro de metas de inflaçãob) multa resciória de 3 alugueres, proporcional ao tempo restante da locação contratada c) seguro fiança - Porto Seguro ou depósito caução d) seguro do imóvel contratado pelo locatário pelo prazo de vigência da locação.;Não há contratação;;;;2809296.95;0;0;13278362.97
22.340.978/0001-35;2025-06-30;1;0.0306;;0.0338;;0;;0.0176;;0.0071;;0.0019;;0;;0.01;;0;;0;;0.0085;;;;0.8905;;;;0.824;;;;0.146;;;;a) reajuste anual - IGPM ou centro de metas de inflaçãob) multa resciória de 3 alugueres, proporcional ao tempo restante da locação contratada c) seguro fiança - Porto Seguro ou depósito caução d) seguro do imóvel contratado pelo locatário pelo prazo de vigência da locação.;Não há contratação;;;;2452244.26;0;0;20769063.33
22.459.737/0001-00;2025-03-31;1;0.04616809207116;0.04424165323645;0.02913071386165;0.02791518738116;0.02729001020329;0.02615129008086;0.00706776746788;0.00677285335915;0.01139104051244;0.0109157307947;0;0;0;0;0.00839514774204;0.0080448465295;0;0;0;0;0.00158983003947;0.00152349179175;0.00312013020113;0.00298993768679;0.25122224723308;0.24073958980664;0.61462502066786;0.58897879065305;0.4448980463834;0.42633395080153;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;120144.74
22.459.737/0001-00;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;199326.95
22.503.991/0001-68;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;23880.8;0;0;96.24
22.503.991/0001-68;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do Fundo;Previsto no regulamento do Fundo;;;;2002.71;0;0;99.33
22.646.161/0001-90;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;São encargos do Fundo os gastos derivados da celebração de contratos de seguro sobre os ativos do FUNDO, bem como a parcela de prejuízos não coberta por apólices de seguro, desde que não decorra diretamente de culpa ou dolo do ADMINISTRADOR no exercício de suas funções.;De acordo com as políticas de contratação de seguros da gestora.;19832.42;0;0;658665.83
22.646.161/0001-90;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não se aplica;Não se aplica;Não se aplica;São encargos do Fundo os gastos derivados da celebração de contratos de seguro sobre os ativos do FUNDO, bem como a parcela de prejuízos não coberta por apólices de seguro, desde que não decorra diretamente de culpa ou dolo do ADMINISTRADOR no exercício de suas funções.;De acordo com as políticas de contratação de seguros da gestora.;1959378.92;;;354448.67
22.862.226/0001-34;2025-03-31;1;0.154314;0.143473;0;0;0;0;0;0;0.118207;0.109902;0;0;0;0;0;0;0;0;0;0;0.450654;0.418994;0;0;0.276825;0.257377;0;0;0.055313;0.051427;0;0;0.944687;0.87832;0;0;Não se aplica;Não se aplica;;;;494.74;0;0;2011969.88
22.862.226/0001-34;2025-06-30;1;0.097712;0.073768;0;0;0;0;0.168739;0.12739;0;0;0;0;0;0;0;0;0;0;0.43619;0.329302;0;0;0.297359;0.224492;0;0;0;0;0.056167;0.042404;0;0;0.943833;0.712548;0;0;Não se aplica;Não se aplica;;;;31177.3;0;0;961662.57
23.120.006/0001-06;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;não há;não há;;;;134.14;;30869248.26;811464.54
23.120.027/0001-13;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;1798578.39
23.120.027/0001-13;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;384003.62
23.179.381/0001-13;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;706.82;229702.86;0;0
23.179.381/0001-13;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2391.98;78300.2;0;0
23.426.470/0001-17;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;Informação não apresentada;;;;4291689.06;44958767.39;;
23.426.470/0001-17;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;Informação não apresentada;;;;4401657.48;24217396.74;;
23.538.112/0001-04;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;N/A;N/A;;;;5247.71;;;1888072.56
23.538.112/0001-04;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;N/A;N/A;;;;1173.54;;;2655197.1
