CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
17.655.122/0001-19;2025-06-30;1;JAB. DOS GUARARAPES;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;JAB. DOS GUARARAPES;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;JAB. DOS GUARARAPES;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;JAB. DOS GUARARAPES;Logistica;1;0.197
17.655.122/0001-19;2025-06-30;1;OSASCO / R. VISC. 828;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;OSASCO / R. VISC. 828;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;OSASCO / R. VISC. 828;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;OSASCO / R. VISC. 828;Setor1;0;0.018
17.655.122/0001-19;2025-06-30;1;SAL-BA / ROD.BR 324;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;SAL-BA / ROD.BR 324;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;SAL-BA / ROD.BR 324;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;TAQUARITINGA/PROD.M;Financeiro;1;0.022
17.655.122/0001-19;2025-06-30;1;TAQUARITINGA/PROD.M;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;TAQUARITINGA/PROD.M;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;TAQUARITINGA/PROD.M;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;FERNANDOPOLIS 2480;Comercio;1;0.003
17.655.122/0001-19;2025-06-30;1;ITU - SP / RUA MAR;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;ITU - SP / RUA MAR;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor1;1;0.038
17.655.122/0001-19;2025-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;SAL-BA / ROD.BR 324;Construcao;1;0.051
17.655.122/0001-19;2025-06-30;1;SAL-BA / REITOR M, 113;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;SAL-BA / REITOR M, 113;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Posto de gasolina;1;0.051
17.655.122/0001-19;2025-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;LORENA-SP/ ROD. PRESIDENTE DUTRA, KM 59,7 CONS 3;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;SAL-BA / REITOR M, 113;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;JALES/AV.PAULO M;Construcao;1;0.008
17.655.122/0001-19;2025-06-30;1;JALES/AV.PAULO M;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;JALES/AV.PAULO M;Setor3;0;0
17.655.122/0001-19;2025-06-30;1;JALES/AV.PAULO M;SetorN;0;0
17.655.122/0001-19;2025-06-30;1;BARRETOS / R30, 306;Setor1;1;0.019
17.655.122/0001-19;2025-06-30;1;BARRETOS / R30, 306;Setor2;0;0
17.655.122/0001-19;2025-06-30;1;BARRETOS / R30, 306;Setor3;0;0
17.854.016/0001-64;2025-03-31;1;Shopping Taboão Plaza Outlet;Vesturário;0;0
17.854.016/0001-64;2025-03-31;1;Shopping Taboão Plaza Outlet;Alimentação;1;1
17.854.016/0001-64;2025-06-30;1;Shopping Taboão Plaza Outlet;Alimentação;1;1
17.854.016/0001-64;2025-06-30;1;Shopping Taboão Plaza Outlet;Vesturário;0;0
17.854.016/0001-64;2025-09-30;1;Shopping Taboão Plaza Outlet;Setor1;0;0
17.854.016/0001-64;2025-09-30;1;Shopping Taboão Plaza Outlet;Setor2;0;0
17.854.016/0001-64;2025-09-30;1;Shopping Taboão Plaza Outlet;Setor3;0;0
17.854.016/0001-64;2025-09-30;1;Shopping Taboão Plaza Outlet;SetorN;0;0
17.854.016/0001-64;2025-12-31;1;Shopping Taboão Plaza Outlet;Setor1;0;0
17.854.016/0001-64;2025-12-31;1;Shopping Taboão Plaza Outlet;Setor2;0;0
17.854.016/0001-64;2025-12-31;1;Shopping Taboão Plaza Outlet;Setor3;0;0
17.854.016/0001-64;2025-12-31;1;Shopping Taboão Plaza Outlet;SetorN;0;0
18.259.637/0001-62;2025-03-31;1;Centro Empresarial Mario Garnero;Tecnologia;1;0.7163166615307
18.259.637/0001-62;2025-06-30;1;Centro Empresarial Mario Garnero;Outros;1;0.9245
18.259.637/0001-62;2025-09-30;1;Centro Empresarial Mario Garnero;Outros;0.77728503382189;0.40378504105266
18.259.637/0001-62;2025-12-31;1;Centro Empresarial Mario Garnero;Outros;0.4193774947314;0.10654677586647
18.265.829/0001-81;2025-03-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA V;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA V;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA V;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-03-31;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-03-31;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Logística e Manutenção;0;0
18.265.829/0001-81;2025-03-31;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA V;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA V;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;MARGINAL NORTE DA RODOVIA ANHANGUERA, 4575, JUNDIAÍ/SP;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Logística e Manutenção;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-06-30;1;DO BRONZE, QUADRA V;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA V;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA V;Logística e Manutenção;0;0
18.265.829/0001-81;2025-09-30;1;DO BRONZE, QUADRA V;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-09-30;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;COBRE, QUADRA VII, LOTES 01,02 E 22;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;DO COBRE, QUADRA VII, LOTES 05, 06, 07 E 08;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA V;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;RODOVIA PE 060, KM 46, ENGENHO TINOCO;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA V;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA V;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;DO BRONZE, QUADRA VI, LOTES 11 A 14;Fabricação de Obras de Caldeiraria Pesada;0;0
18.265.829/0001-81;2025-12-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Assessoria em Instalação;0;0
18.265.829/0001-81;2025-12-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Logística e Manutenção;0;0
18.265.829/0001-81;2025-12-31;1;TANCREDO NEVES, 1632, CONJUNTO 1205/1206;Fabricação de Obras de Caldeiraria Pesada;0;0
18.289.950/0001-43;2025-03-31;1;MR SHAN;SetorN;0;0
18.289.950/0001-43;2025-03-31;1;MR SHAN;Setor3;0;0
18.289.950/0001-43;2025-03-31;1;MR SHAN;Corporativo;0.30512;0.253934
18.289.950/0001-43;2025-03-31;1;MR SHAN;Corporativo;0.409108;0.340478
18.289.950/0001-43;2025-06-30;1;MR SHAN;Corporativo;0.440254;0.36271
18.289.950/0001-43;2025-06-30;1;MR SHAN;Corporativo;0.30512;0.251378
18.289.950/0001-43;2025-06-30;1;MR SHAN;Indústria Química;0.142313;0.117247
18.289.950/0001-43;2025-06-30;1;MR SHAN;SetorN;0;0
18.289.950/0001-43;2025-09-30;1;MR SHAN;Corporativo;0.270363;0.222742
18.289.950/0001-43;2025-09-30;1;MR SHAN;Corporativo;0.30512;0.251378
18.289.950/0001-43;2025-09-30;1;MR SHAN;Indústria Química;0.142313;0.117247
18.289.950/0001-43;2025-09-30;1;MR SHAN;SetorN;0;0
18.289.950/0001-43;2025-12-31;1;MR SHAN;Corporativo;0.40131;0.214463
18.289.950/0001-43;2025-12-31;1;MR SHAN;Corporativo;0.35619;0.190351
18.289.950/0001-43;2025-12-31;1;MR SHAN;Indústria Química;0.187178;0.100029
18.289.950/0001-43;2025-12-31;1;MR SHAN;SetorN;0;0
18.308.516/0001-63;2025-03-31;1;Ibis Styles POA Centro;Hoteleiro;1;0.00704802206609
18.308.516/0001-63;2025-03-31;1;Ibis POA Assis Brasil;Hoteleiro;1;0.00783806248977
18.308.516/0001-63;2025-03-31;1;Ibis Londrina;Hoteleiro;1;0.00672874402974
18.308.516/0001-63;2025-03-31;1;Ibis Chapeco;Hoteleiro;1;0.0039486964523
18.308.516/0001-63;2025-03-31;1;Ibis Canoas;Hoteleiro;1;0.00661789422717
18.308.516/0001-63;2025-03-31;1;Ibis Budget Foz do Iguacu;Hoteleiro;1;0.00236362334871
18.308.516/0001-63;2025-03-31;1;Ibis Budget Curitiba;Hoteleiro;1;0.00345305370059
18.308.516/0001-63;2025-03-31;1;Ibis Budget Curitiba Aero;Hoteleiro;1;0.00697990552614
18.308.516/0001-63;2025-03-31;1;Ibis Budget Blumenau;Hoteleiro;1;0.00345305370059
18.308.516/0001-63;2025-03-31;1;Ibis Budget Paraiso;Hoteleiro;1;0.0537737898675
18.308.516/0001-63;2025-03-31;1;Ibis Expo Barra Funda;Hoteleiro;1;0.36031199701529
18.308.516/0001-63;2025-03-31;1;Pullman Ibirapuera;Hoteleiro;1;0.32243150756428
18.308.516/0001-63;2025-03-31;1;Novotel Curitiba Batel;Hoteleiro;1;0.05065718596682
18.308.516/0001-63;2025-03-31;1;Novotel POA Aeroporto;Hoteleiro;1;0.0038027543866
18.308.516/0001-63;2025-06-30;1;Novotel POA Aeroporto;Hoteleiro;1;0.001682
18.308.516/0001-63;2025-06-30;1;Novotel Curitiba Batel;Hoteleiro;1;0.049017
18.308.516/0001-63;2025-06-30;1;Ibis Styles POA Centro;Hoteleiro;1;0.006681
18.308.516/0001-63;2025-06-30;1;Ibis POA Assis Brasil;Hoteleiro;1;0.005298
18.308.516/0001-63;2025-06-30;1;Ibis Londrina;Hoteleiro;1;0.004897
18.308.516/0001-63;2025-06-30;1;Ibis Chapeco;Hoteleiro;1;0.003922
18.308.516/0001-63;2025-06-30;1;Pullman Ibirapuera;Hoteleiro;1;0.197773
18.308.516/0001-63;2025-06-30;1;Ibis Expo Barra Funda;Hoteleiro;1;0.270844
18.308.516/0001-63;2025-06-30;1;Ibis Budget Paraiso;Hoteleiro;1;0.208923
18.308.516/0001-63;2025-06-30;1;Ibis Budget Blumenau;Hoteleiro;1;0.00177
18.308.516/0001-63;2025-06-30;1;Ibis Budget Curitiba Aero;Hoteleiro;1;0.003068
18.308.516/0001-63;2025-06-30;1;Ibis Budget Curitiba;Hoteleiro;1;0.002147
18.308.516/0001-63;2025-06-30;1;Ibis Budget Foz do Iguacu;Hoteleiro;1;0.001591
18.308.516/0001-63;2025-06-30;1;Ibis Canoas;Hoteleiro;1;0.003083
18.308.516/0001-63;2025-09-30;1;Ibis Expo Barra Funda;Hoteleiro;1;0.25134208188018
18.308.516/0001-63;2025-09-30;1;Ibis Budget Paraiso;Hoteleiro;1;0.04212681320187
18.308.516/0001-63;2025-09-30;1;Ibis Budget Blumenau;Hoteleiro;1;0.00203791325699
18.308.516/0001-63;2025-09-30;1;Ibis Budget Curitiba Aero;Hoteleiro;1;0.00286030097471
18.308.516/0001-63;2025-09-30;1;Pullman Ibirapuera;Hoteleiro;1;0.35689892063324
18.308.516/0001-63;2025-09-30;1;Ibis Budget Curitiba;Hoteleiro;1;0.00247444875465
18.308.516/0001-63;2025-09-30;1;Ibis Budget Foz do Iguacu;Hoteleiro;1;0.00381746625654
18.308.516/0001-63;2025-09-30;1;Ibis Canoas;Hoteleiro;1;0.00392912264681
18.308.516/0001-63;2025-09-30;1;Ibis Chapeco;Hoteleiro;1;0.00450724070929
18.308.516/0001-63;2025-09-30;1;Ibis Londrina;Hoteleiro;1;0.00473285565055
18.308.516/0001-63;2025-09-30;1;Ibis POA Assis Brasil;Hoteleiro;1;0.00469947144807
18.308.516/0001-63;2025-09-30;1;Ibis Styles POA Centro;Hoteleiro;1;0.00398786508254
18.308.516/0001-63;2025-09-30;1;Novotel Curitiba Batel;Hoteleiro;1;0.04067532352923
18.308.516/0001-63;2025-09-30;1;Novotel POA Aeroporto;Hoteleiro;1;0.00477047909657
18.312.285/0001-61;2025-03-31;1;EZ TOWERS - TORRE B;Serviços Diversos;0.18706443603968;0.17771549284178
18.312.285/0001-61;2025-03-31;1;EZ TOWERS - TORRE B;Serviços Médico - Hospitalares;0.42790900955998;0.40652334636851
18.312.285/0001-61;2025-06-30;1;EZ TOWERS - TORRE B;Serviços Diversos;0.20420732732589;0.19660435409226
18.312.285/0001-61;2025-06-30;1;EZ TOWERS - TORRE B;Serviços Médico - Hospitalares;0.46712329201033;0.44973152682508
18.312.285/0001-61;2025-09-30;1;EZ TOWERS - TORRE B;Serviços Diversos;0.17450367036855;0.16142868439336
18.312.285/0001-61;2025-09-30;1;EZ TOWERS - TORRE B;Serviços Médico - Hospitalares;0.47364170702474;0.43815329200439
18.312.285/0001-61;2025-12-31;1;EZ TOWERS - TORRE B;Energia Elétrica;0.12576382922371;0.04260156285975
18.312.285/0001-61;2025-12-31;1;EZ TOWERS - TORRE B;Serviços Diversos;0.22974386790204;0.07782402850236
18.312.285/0001-61;2025-12-31;1;EZ TOWERS - TORRE B;Serviços Médico - Hospitalares;0.39019855663022;0.13217686230354
18.330.535/0001-96;2025-03-31;1;Imovel Nova Iguacu;Construção e Engenharia;1;0.16
18.330.535/0001-96;2025-03-31;1;Imovel Belford Roxo;Construção e Engenharia;1;0.83
18.330.535/0001-96;2025-03-31;1;Imovel Osasco;Exploração de Imóveis;1;0.01
18.330.535/0001-96;2025-06-30;1;Imovel Nova Iguacu;Comércio;1;0.1597
18.330.535/0001-96;2025-06-30;1;Imovel Belford Roxo;Construção e Engenharia;1;0.8272
18.330.535/0001-96;2025-06-30;1;Imovel Osasco;Exploração de Imóveis;1;0.0131
18.330.535/0001-96;2025-09-30;1;Imovel Nova Iguacu;Comércio;1;0.1234148959097
18.330.535/0001-96;2025-09-30;1;Imovel Belford Roxo;Construção e Engenharia;1;0.8194299939398
18.330.535/0001-96;2025-09-30;1;Imovel Osasco;Exploração de Imóveis;1;0.01141037837355
18.330.535/0001-96;2025-12-31;1;Imovel Osasco;Exploração de Imóveis;1;0.01394723728521
18.330.535/0001-96;2025-12-31;1;Imovel Belford Roxo;Construção e Engenharia;1;0.76087192027915
18.330.535/0001-96;2025-12-31;1;Imovel Nova Iguacu;Comércio;1;0.15654423760082
18.874.965/0001-79;2025-03-31;1;Shopping Cidade;SetorN;0;0
18.874.965/0001-79;2025-03-31;1;Shopping Cidade;Setor3;0;0
18.874.965/0001-79;2025-03-31;1;Shopping Cidade;Comércio varejistaSetor2;0;0
18.874.965/0001-79;2025-03-31;1;Shopping Cidade;Setor1;1;1
18.874.965/0001-79;2025-06-30;1;Shopping Cidade;Setor1;1;1
18.874.965/0001-79;2025-06-30;1;Shopping Cidade;Comércio varejistaSetor2;0;0
18.874.965/0001-79;2025-06-30;1;Shopping Cidade;Setor3;0;0
18.874.965/0001-79;2025-06-30;1;Shopping Cidade;SetorN;0;0
18.874.965/0001-79;2025-09-30;1;Shopping Cidade;Setor1;1;1
18.874.965/0001-79;2025-09-30;1;Shopping Cidade;Comércio varejistaSetor2;0;0
18.874.965/0001-79;2025-09-30;1;Shopping Cidade;Setor3;0;0
18.874.965/0001-79;2025-09-30;1;Shopping Cidade;SetorN;0;0
18.874.965/0001-79;2025-12-31;1;Shopping Cidade;Setor1;1;1
18.874.965/0001-79;2025-12-31;1;Shopping Cidade;Comércio varejistaSetor2;0;0
18.874.965/0001-79;2025-12-31;1;Shopping Cidade;Setor3;0;0
18.874.965/0001-79;2025-12-31;1;Shopping Cidade;SetorN;0;0
18.950.957/0001-64;2025-03-31;1;VITCONQU;Comércio Varejista;1;0.013871
18.950.957/0001-64;2025-03-31;1;VILHENA;Comércio Varejista;1;0.009811
18.950.957/0001-64;2025-03-31;1;VARZEAGR;Comércio Varejista;1;0.023611
18.950.957/0001-64;2025-03-31;1;VALPARAI;Comércio Varejista;1;0.01981
18.950.957/0001-64;2025-03-31;1;UMUARA96;Comércio Varejista;1;0.02015
18.950.957/0001-64;2025-03-31;1;TRESLAGO;Comércio Varejista;1;0.014419
18.950.957/0001-64;2025-03-31;1;SUMARE;Comércio Varejista;1;0.013845
18.950.957/0001-64;2025-03-31;1;SORRISO;Comércio Varejista;1;0.011036
18.950.957/0001-64;2025-03-31;1;SOROCABA;Comércio Varejista;1;0.025608
18.950.957/0001-64;2025-03-31;1;SJCSP;Comércio Varejista;1;0.02652
18.950.957/0001-64;2025-03-31;1;SINOP;Comércio Varejista;1;0.019996
18.950.957/0001-64;2025-03-31;1;SAOPEDR2;Comércio Varejista;1;0.022046
18.950.957/0001-64;2025-03-31;1;SAOJOSE;Comércio Varejista;1;0.01803
18.950.957/0001-64;2025-03-31;1;SBDOESTE;Comércio Varejista;1;0.019655
18.950.957/0001-64;2025-03-31;1;RIOVERDE;Comércio Varejista;1;0.026391
18.950.957/0001-64;2025-03-31;1;RIOGRAND;Comércio Varejista;1;0.004021
18.950.957/0001-64;2025-03-31;1;RIO BRAN;Comércio Varejista;1;0.020462
18.950.957/0001-64;2025-03-31;1;RIBPRETO;Comércio Varejista;1;0.015441
18.950.957/0001-64;2025-03-31;1;RESENDE;Comércio Varejista;1;0.004704
18.950.957/0001-64;2025-03-31;1;PRIMAVER;Comércio Varejista;1;0.006252
18.950.957/0001-64;2025-03-31;1;PETROLIN;Comércio Varejista;1;0.024455
18.950.957/0001-64;2025-03-31;1;PARAUAPE;Comércio Varejista;1;0.020408
18.950.957/0001-64;2025-03-31;1;PARANAVA;Comércio Varejista;1;0.005216
18.950.957/0001-64;2025-03-31;1;PALMASTO;Comércio Varejista;1;0.02064
18.950.957/0001-64;2025-03-31;1;MOGIMIRI;Comércio Varejista;1;0.011429
18.950.957/0001-64;2025-03-31;1;LUCRIOVE;Comércio Varejista;1;0.014556
18.950.957/0001-64;2025-03-31;1;LINHARES;Comércio Varejista;1;0.017629
18.950.957/0001-64;2025-03-31;1;LAGES;Comércio Varejista;1;0.015652
18.950.957/0001-64;2025-03-31;1;JOINVILL;Comércio Varejista;1;0.024633
18.950.957/0001-64;2025-03-31;1;JARAGUA;Comércio Varejista;1;0.0271
18.950.957/0001-64;2025-03-31;1;ITAPEMA;Comércio Varejista;1;0.013154
18.950.957/0001-64;2025-03-31;1;ITAJAI35;Comércio Varejista;1;0.024845
18.950.957/0001-64;2025-03-31;1;INDAIALS;Comércio Varejista;1;0.01412
18.950.957/0001-64;2025-03-31;1;HORTOLAN;Comércio Varejista;1;0.021951
18.950.957/0001-64;2025-03-31;1;FLORIANO;Comércio Varejista;1;0.027159
18.950.957/0001-64;2025-03-31;1;CPGRANDE;Comércio Varejista;1;0.021084
18.950.957/0001-64;2025-03-31;1;COLOMBO;Comércio Varejista;1;0.019756
18.950.957/0001-64;2025-03-31;1;CAMPOMOU;Comércio Varejista;1;0.006358
